tweet_id,retweet_count,favorite_count
667502640335572993,212,523
667495797102141441,254,505
667491009379606528,213,514
667470559035432960,91,247
667455448082227200,56,183
667453023279554560,85,298
667443425659232256,552,753
667437278097252352,225,435
667435689202614272,82,298
667405339315146752,213,450
667393430834667520,52,188
667369227918143488,154,352
667211855547486208,230,468
667200525029539841,249,593
667192066997374976,96,369
667188689915760640,382,717
667182792070062081,5893,13780
667177989038297088,51,184
667176164155375616,437,584
667174963120574464,74,235
667171260800061440,80,212
667165590075940865,1081,2594
667160273090932737,60,249
667152164079423490,16186,45895
667138269671505920,2094,4411
667119796878725120,123,318
667090893657276420,119,320
667073648344346624,114,384
667070482143944705,14,81
667065535570550784,42,161
667062181243039745,49,210
667044094246576128,47,177
667012601033924608,211,430
666996132027977728,84,233
666983947667116034,931,2447
666837028449972224,529,773
666835007768551424,77,203
666826780179869698,89,244
666817836334096384,238,491
666804364988780544,85,221
666786068205871104,463,723
666781792255496192,181,367
666776908487630848,165,331
666739327293083650,62,223
666701168228331520,208,410
666691418707132416,45,177
666649482315059201,586,1072
666644823164719104,76,221
666454714377183233,201,494
666447344410484738,18,98
666437273139982337,42,117
666435652385423360,48,160
666430724426358785,179,301
666428276349472768,78,156
666421158376562688,107,302
666418789513326592,43,115
666411507551481857,303,416
666407126856765440,32,100
666396247373291520,77,159
666373753744588802,85,174
666362758909284353,523,730
666353288456101888,67,201
666345417576210432,128,274
666337882303524864,84,182
666293911632134144,321,469
666287406224695296,62,138
666273097616637952,73,161
666268910803644416,32,96
666104133288665088,6027,13753
666102155909144576,11,72
666099513787052032,62,143
666094000022159362,68,154
666082916733198337,42,104
666073100786774016,147,300
666071193221509120,54,136
666063827256086533,199,450
666058600524156928,54,106
666057090499244032,128,273
666055525042405380,223,412
666051853826850816,784,1136
666050758794694657,51,125
666049248165822465,41,99
666044226329800704,133,274
666033412701032449,41,113
666029285002620928,42,121
666020888022790149,466,2430
